"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","ToppCell Atlas Score","ToppCell Atlas pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
1997,"MAK",4117,0.9911782372584075,0.019364833462432222,0.9999999999766942,0.06584043377226956,0.9997960262667822,0.017815646785437646,0.9999522314896846,0.020914020139426802,0.014191341165552904,0.1254841208365608,0.0,0.5001936483346243,0.7010099001102907,0.17621998450813323,0.027953875250512378,0.15530596436870642,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.30428544374638217,0.0906274206041828,0.4725553913962273,0.013684037038640295
1998,"PMVK",10654,0.976310499661995,0.02885360185902401,0.9999891998123088,0.08133230054221534,0.696847127329801,0.16963594113090627,0.12018161990644069,0.055770720371804805,-1.0,0.0,0.0,0.5001936483346243,0.9864862886165027,0.09004647560030983,0.26223779857833807,0.11948102246320681,0.7790545257403099,0.013361735089078234,0.0,0.5098760650658405,0.0,0.5,0.10991915612213803,0.11560805577072038,0.5259487783644547,0.01369430959533402
1999,"PNMT",5409,0.06571049026639511,0.20003872966692487,0.9991076756897881,0.12141750580945004,0.9998523953417375,0.0156855151045701,-1.0,0.0,0.11091825171245971,0.1192873741285825,0.0,0.5001936483346243,0.998556994306728,0.0609992254066615,0.030977320865542165,0.15530596436870642,0.0,0.5739736638264911,0.1638913875474142,0.014523625096824167,0.0,0.5,0.7028047242975363,0.05247869868319133,0.43330698932978073,0.013699329386394843
2000,"WWP1",11059,0.15943984050052548,0.18880712625871418,0.999999997935389,0.06584043377226956,0.8370042073462421,0.12645236250968242,-1.0,0.0,0.0690079726606651,0.1254841208365608,0.0,0.5001936483346243,0.9999995534103466,0.02536793183578621,0.9055233659007411,0.03369481022463207,0.7565629617517026,0.016072811773818745,0.0,0.5098760650658405,0.0,0.5,2.58713686361155E-4,0.13632842757552285,0.48191945108029194,0.013700022152495994
2001,"SVIL",6840,0.28850483029146146,0.17312161115414407,0.9599425343873975,0.1723470178156468,0.9873480841185773,0.061386522075910145,-1.0,0.0,0.06747623108130735,0.1254841208365608,0.0,0.5001936483346243,0.9999885391235329,0.030983733539891558,0.989962704112193,0.016266460108443067,0.8552615373257448,0.0056158017041053445,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.5109580034661373,0.013701854501200872
2002,"ADD2",119,0.8022510748594132,0.06603408210689388,0.9999963949568702,0.07513555383423702,0.9995138270254316,0.022463206816421378,-1.0,0.0,0.32593178767959735,0.10089078233927189,0.0,0.5001936483346243,0.999900525445595,0.041053446940356314,0.23977445776145137,0.12451587916343919,0.18878794870766927,0.10979860573199071,0.0,0.5098760650658405,0.0,0.5,0.625900383038253,0.05867544539116964,0.5396267634005806,0.013710545030017562
2003,"APBA1",320,0.7376733404459751,0.08288148721920992,0.9999999768410707,0.06603408210689388,0.9999809797426839,0.009101471727343146,-1.0,0.0,0.9309119082823456,0.04608830364058869,0.0,0.5001936483346243,0.9999997423587607,0.02536793183578621,0.25165660807142126,0.12296669248644462,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.3106134637602379,0.09043377226955848,0.5347903635270462,0.013727820663555934
2004,"COPB1",1315,8.484491877351615E-4,0.22850503485670023,0.9989151505003646,0.12257939581719597,0.9916533736029327,0.055189775367931834,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9999999990647866,0.02517428350116189,0.9835784345713962,0.0191711851278079,0.8176550918155154,0.010069713400464756,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.5370908728752796,0.013730122137750933
2005,"TM7SF2",7108,0.5792244417631115,0.11057319907048799,0.9789802894153328,0.16324554608830363,0.9984939978679707,0.031758326878388844,-1.0,0.0,0.9162365676594734,0.048799380325329204,0.0,0.5001936483346243,0.4244992702556818,0.20952749806351664,0.010695023214061407,0.15530596436870642,0.8047177576788556,0.011425251742835011,0.0,0.5098760650658405,0.0,0.5,0.8432524903575012,0.03582494190549961,0.5622650176874319,0.013738458083858984
2006,"DOCK3",1795,0.9958958706672965,0.013168086754453912,0.9999159399101374,0.10224632068164213,0.088807753679558,0.24845081332300542,-1.0,0.0,0.9999911304771517,0.007552285050348567,0.0,0.5001936483346243,0.9385909228231445,0.12064291247095275,0.0,0.5803640588690937,0.5011170229031313,0.055189775367931834,0.0,0.5098760650658405,0.0,0.5,0.8284676782636338,0.0383423702556158,0.5160035281481717,0.01375917914623348
2007,"DCAKD",79877,0.9825019064106233,0.02691711851278079,0.9999870832168535,0.08326878388845856,0.2786477056886181,0.2465143299767622,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9997698774810834,0.045701006971340045,0.05592285020977817,0.15278853601859024,0.0,0.5739736638264911,0.9416893485929606,0.0017428350116189002,0.0,0.5,-1.0,0.0,0.5219038773866541,0.013766168802436862
2008,"CKMT1B",1159,0.9869432295818504,0.022463206816421378,0.996691906976,0.1386522075910147,0.9952232866691537,0.044926413632842756,-1.0,0.0,0.9984430973702827,0.018977536793183578,0.0,0.5001936483346243,0.9996497528319298,0.048024786986831915,0.3093222821644987,0.11250968241673122,0.2639278490336784,0.10205267234701781,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.5808550459926591,0.013769841714242004
2009,"KCNA5",3741,0.5646033824777789,0.11309062742060419,0.999999997245375,0.06584043377226956,0.9938111854830317,0.048024786986831915,0.07999285987885575,0.05712625871417506,0.9829906389446162,0.031564678543764525,0.0,0.5001936483346243,0.49535106788129735,0.20178156467854377,0.705171312004727,0.05906274206041828,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,0.4118989831745795,0.08094500387296669,0.517372727549633,0.01378588314104301
2010,"CCKAR",886,0.3665850820584178,0.16014717273431447,0.9999999998949245,0.06584043377226956,0.999873397454011,0.0156855151045701,-1.0,0.0,0.9959489937776743,0.02343144848954299,0.0,0.5001936483346243,0.9999287352201496,0.03892331525948877,0.0,0.5803640588690937,0.09697429499263241,0.13381099922540665,0.0,0.5098760650658405,0.0,0.5,0.8829227297165694,0.032532920216886134,0.5127232439649759,0.013840930087831271
2011,"ATP2A3",489,0.9985873248380406,0.006971340046475601,0.9764140924778935,0.16421378776142526,0.9935117892516734,0.048799380325329204,-1.0,0.0,0.16835455226107612,0.11270333075135554,0.0,0.5001936483346243,0.9990559560292614,0.056545313710302095,0.5203996948364564,0.08230054221533695,0.20486392698926198,0.10883036405886909,0.0,0.5098760650658405,0.0,0.5,0.08755497176385797,0.11967467079783115,0.5105611262472454,0.013847164451877503
2012,"SPHK1",8877,0.9952758300988005,0.015491866769945779,0.9999999999999996,0.06584043377226956,0.9995562730058443,0.021301316808675447,-1.0,0.0,0.910169417273654,0.04996127033307514,0.0,0.5001936483346243,0.9798112071509545,0.09779240898528273,0.1846132743112682,0.13264910921766074,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.7508972861897032,0.047250193648334625,0.5670464815420011,0.013850451472693592
2013,"B9D1",27077,0.10112102388563822,0.19345468628969792,0.9999985708700087,0.07106893880712625,0.9949201109821718,0.04512006196746708,0.9999996502663775,0.014523625096824167,0.9675808891118121,0.039310611928737416,0.0,0.5001936483346243,0.7383966147886217,0.1707978311386522,0.4465273745546877,0.09488768396591789,0.161188237238715,0.11328427575522851,0.0,0.5098760650658405,0.0,0.5,0.008651141751797379,0.13594113090627422,0.5067367424158946,0.013864272921041199
2014,"SPINT2",10653,0.276347306171356,0.1758326878388846,0.9999206540175348,0.10089078233927189,0.2599346427246707,0.24728892331525948,0.7234747451436278,0.044926413632842756,0.2259370291656513,0.10824941905499613,0.0,0.5001936483346243,0.9689926240762985,0.10728117738187451,0.09909560509448775,0.15085205267234703,0.8673041468319329,0.0052285050348567005,0.0,0.5098760650658405,0.0,0.5,0.743427693564969,0.04899302865995352,0.5325073424873746,0.01386676681034027
2015,"ENG",2022,0.9823142853212169,0.02691711851278079,0.9999999999999796,0.06584043377226956,0.6468302790946612,0.17505809450038728,0.999571376320276,0.026723470178156468,0.9871438730334845,0.029240898528272656,0.0,0.5001936483346243,0.9998019477023747,0.0453137103020914,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.9576088920885191,0.02420604182804028,0.563932891338939,0.013873565741106764
2016,"CDK11A",728642,0.9911782372584075,0.019364833462432222,0.9999927170121302,0.07939581719597212,0.08811040235278036,0.24845081332300542,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9995203806773107,0.05034856700232378,0.856662836427207,0.040278853601859024,0.7418802248730818,0.01839659178931061,0.0,0.5098760650658405,0.0,0.5,0.06114554720784433,0.11967467079783115,0.5206891533909056,0.013885655869162128
2017,"TACO1",51204,8.484491877351615E-4,0.22850503485670023,0.9826477675704971,0.15975987606506584,0.35926486662015833,0.22230828814872192,0.9999999999998472,0.014136328427575524,0.9999871671389642,0.0077459333849728895,0.0,0.5001936483346243,0.8871100765963397,0.1384585592563904,0.10498036805616598,0.1489155693261038,0.3473810452917402,0.09198295894655306,0.0,0.5098760650658405,0.0,0.5,0.6971790419908969,0.05305964368706429,0.5056688268829996,0.013915956317370748
2018,"ARHGAP5",394,0.9781300593456794,0.028272656855151047,0.9992293678029758,0.11986831913245546,0.5372214263651619,0.1950038729666925,-1.0,0.0,0.9995179124187088,0.015491866769945779,0.0,0.5001936483346243,0.9911554193106035,0.0826878388845856,0.3767023840638065,0.10166537567776918,0.8398625571583288,0.007939581719597211,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.560957143883709,0.013925917960031398
2019,"LGR4",55366,0.6846638426801823,0.09372579395817196,0.9999999999999978,0.06584043377226956,0.4661479353233524,0.2054608830364059,-1.0,0.0,0.9709385025894866,0.03756777691711851,0.0,0.5001936483346243,0.9956798530110792,0.07106893880712625,0.991209589984287,0.016266460108443067,0.4493681818073834,0.06235476374903176,0.0,0.5098760650658405,0.0,0.5,0.13476571500367915,0.11309062742060419,0.5732243380595022,0.013926566052798628
2020,"DPYSL5",56896,0.6822596384886296,0.09372579395817196,0.9999902507089494,0.08075135553834237,0.9815635163930431,0.06680867544539117,-1.0,0.0,0.9970078455582115,0.022463206816421378,0.0,0.5001936483346243,0.9983712347716582,0.06235476374903176,0.8263350748393197,0.0453137103020914,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,0.33242985750750637,0.08694810224632069,0.5727764736247982,0.013941958167716928
2021,"PLA2G7",7941,0.8353593334284674,0.060611928737412855,0.9999405920593318,0.0983733539891557,0.2581736516326666,0.24728892331525948,0.5324218441942328,0.046475600309837335,0.6056928230976807,0.08171959721146398,0.0,0.5001936483346243,0.9999999723363484,0.02517428350116189,0.0,0.5803640588690937,0.6313053332232085,0.031758326878388844,0.0,0.5098760650658405,0.0,0.5,0.8627555886440431,0.03466305189775368,0.5408458966600581,0.013947995760750675
2022,"USP13",8975,0.9744406732212003,0.029821843532145623,0.9999999999993676,0.06584043377226956,0.6228892049211727,0.17718822618125485,-1.0,0.0,0.3288994353528685,0.10089078233927189,0.0,0.5001936483346243,0.9970431057783342,0.06661502711076685,0.9850838373991709,0.01800929512006197,0.40998758510021094,0.06797056545313711,0.0,0.5098760650658405,0.0,0.5,2.5870236180343344E-4,0.13632842757552285,0.5242709020699395,0.013949021219546887
2023,"TULP1",7287,0.7289783526681293,0.08520526723470179,0.9999141949119276,0.10263361735089079,0.9990795083382625,0.02769171185127808,0.9999863993612043,0.018783888458559255,0.8450357066792878,0.060611928737412855,-1.0,0.0,0.8008759316835125,0.15917893106119288,0.0,0.5803640588690937,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,0.6586656558082338,0.054996127033307515,0.589052867181014,0.013958427042858879
2024,"TCTN3",26123,8.484491877351615E-4,0.22850503485670023,0.9999996195572497,0.06835786212238575,0.9463967671526572,0.09140201394268009,0.9999998939580994,0.014329976762199844,0.12521002866531808,0.11793183578621223,0.0,0.5001936483346243,0.8312173089676321,0.15317583268783888,0.9890324652276993,0.016847405112316034,0.07159810295773453,0.13594113090627422,0.0,0.5098760650658405,0.0,0.5,0.19005555875015848,0.10766847405112316,0.48079809908917487,0.014000705758693388
2025,"NHLRC1",378884,0.6971786982863876,0.0923702556158017,0.9999999948963734,0.06584043377226956,0.6994005551759963,0.16944229279628195,0.9996781983731549,0.025948876839659178,0.9999936661837237,0.006971340046475601,0.0,0.5001936483346243,0.8753911522986066,0.14233152594887685,0.3231215837641698,0.10999225406661503,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.6739604473308364,0.054415182029434545,0.5830107526982191,0.014001507062052942
2026,"CADPS2",93664,0.1916612038338038,0.18841982958946554,0.9999412008109371,0.0983733539891557,0.9989034081898112,0.0296281951975213,-1.0,0.0,0.9999982150240413,0.005422153369481022,-1.0,0.0,0.9989947934617343,0.05712625871417506,0.0,0.5803640588690937,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,0.58406976695522,0.06390395042602634,0.5201485288628704,0.014037030543568974
2027,"CLCA1",1179,0.203049210830944,0.18841982958946554,0.9088247560793404,0.18396591789310612,0.9993340153468213,0.02517428350116189,-1.0,0.0,0.8399398935990833,0.061386522075910145,0.0,0.5001936483346243,0.5108193139143826,0.19984508133230056,0.03285245528310298,0.15298218435321456,0.3303972275165677,0.09391944229279628,0.41587455225615166,0.009682416731216111,0.0,0.5,2.587232150141861E-4,0.13632842757552285,0.45258288135250885,0.014042410211143164
2028,"GPAA1",8733,0.8830380695182172,0.05131680867544539,0.9983610116356979,0.12742060418280401,0.988435571746728,0.05964368706429125,-1.0,0.0,0.16968299986985202,0.11270333075135554,0.0,0.5001936483346243,0.9843243366212576,0.09198295894655306,0.013080945814232438,0.15530596436870642,0.665437807971273,0.027110766847405113,0.0,0.5098760650658405,0.0,0.5,0.9607127340494075,0.02343144848954299,0.554283095613505,0.014050369843129351
2029,"AZIN1",51582,0.18485902177634783,0.18841982958946554,0.9999950832724714,0.07707203718048025,0.26525232490665757,0.24670797831138652,-1.0,0.0,0.0526092550018214,0.1254841208365608,0.0,0.5001936483346243,0.974946633525064,0.1010844306738962,0.0,0.5803640588690937,0.7496711680563174,0.016653756777691712,0.800062318864383,0.0038729666924864447,0.0,0.5,0.058976387335514545,0.11967467079783115,0.45039316000819285,0.014055023273003009
2030,"TGS1",96764,0.07324432674196656,0.19403563129357088,0.9937154017823766,0.14736638264910923,0.8998638390564525,0.10611928737412858,-1.0,0.0,0.09878793285528531,0.11967467079783115,0.0,0.5001936483346243,0.9998323159983794,0.044151820294345466,0.044728823564668764,0.15278853601859024,0.20435311717566687,0.10883036405886909,0.542795588632518,0.006390395042602633,0.0,0.5,0.03860269998198904,0.11967467079783115,0.42594936603828937,0.014062030389416225
2031,"KIF26B",55083,0.9984027938067476,0.007358636715724245,0.9492923190890001,0.1758326878388846,0.9124166945000384,0.10224632068164213,0.6404809376166452,0.045507358636715727,0.08487460345470639,0.12529047250193648,0.0,0.5001936483346243,0.959615824583597,0.1123160340821069,0.544062711605353,0.07900852052672347,0.25117088611431426,0.10398915569326103,0.0,0.5098760650658405,0.0,0.5,0.011577689057300266,0.13284275755228506,0.5080281406710252,0.014066072381591965
2032,"CNOT6",57472,0.5012528238911347,0.12257939581719597,0.9999999999520587,0.06584043377226956,0.26244841908729666,0.24690162664601084,-1.0,0.0,0.2802110477221441,0.10302091402013942,0.0,0.5001936483346243,0.9968606304038422,0.06680867544539117,0.2529773046313987,0.12277304415182029,0.6165932305141273,0.03350116189000774,0.542795588632518,0.006390395042602633,0.0,0.5,0.0,0.5681642137877614,0.4918572315874296,0.014082948955071783
2033,"BBS5",129880,0.6976804079834361,0.0923702556158017,0.9999813380241301,0.08501161890007745,0.9997738171002283,0.018590240123934933,0.9999989318600646,0.014523625096824167,0.9723232393834652,0.03679318357862122,0.0,0.5001936483346243,0.9230493823608895,0.12683965917893106,0.0,0.5803640588690937,0.14299303394665372,0.11890007745933386,0.0,0.5098760650658405,0.0,0.5,0.008651141751797379,0.13594113090627422,0.5014982641152853,0.014083121999999282
2034,"HNRNPUL1",11100,0.3994363021698161,0.14969016266460108,0.884904844593818,0.18706429124709528,0.5214319459589498,0.19732765298218435,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9999999999999893,0.02517428350116189,0.9999983711722087,0.004066615027110767,0.6745180161453952,0.026336173508907823,0.0,0.5098760650658405,0.0,0.5,0.05004207999434824,0.11967467079783115,0.5193028540406955,0.014095830446068325
2035,"KDM5A",5927,0.8611761390948313,0.055189775367931834,0.9999995019796653,0.06932610379550735,0.8066392910816179,0.13652207591014717,-1.0,0.0,0.9354182259005558,0.04512006196746708,0.0,0.5001936483346243,0.9985055691726883,0.061192873741285826,0.2630601627944561,0.11948102246320681,0.5769644277917081,0.0435708752904725,0.0,0.5098760650658405,0.0,0.5,0.6816602053138502,0.05383423702556158,0.6098218909018265,0.014111696518545824
2036,"TRA2A",29896,0.4314396559043334,0.13903950426026337,0.9947614406010905,0.14601084430673897,0.5854875363738596,0.18357862122385749,-1.0,0.0,0.6968436687910617,0.07552285050348567,0.0,0.5001936483346243,0.9999991040196324,0.025948876839659178,1.0,0.0038729666924864447,0.49229447335426324,0.055770720371804805,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.5746460378420986,0.014121997291556498
2037,"UHMK1",127933,0.9961845442830046,0.012780790085205267,0.9999999617531471,0.06642137877614253,0.9997108557767483,0.0191711851278079,-1.0,0.0,0.03607995939263626,0.1254841208365608,-1.0,0.0,0.9434795299871452,0.11870642912470952,0.0,0.5803640588690937,0.5045940041969849,0.055189775367931834,0.0,0.5098760650658405,0.0,0.5,0.11274191434704736,0.11560805577072038,0.49995909052597726,0.014127396505219325
