Gene_Name	essential_mouse_knockout	non_essential_mouse_knockout
NPC1	N	Y
ANKRD29	N	N
LAMA3	Y	N
TTC39C	N	N
CABYR	N	N
OSBPL1A	N	N
IMPACT	N	N
HRH4	N	Y
ZNF521	N	Y
SS18	Y	N
PSMA8	N	N
TAF4B	N	Y
KCTD1	N	N
AQP4	N	Y
CHST9	N	N
CDH2	Y	N
DSC3	Y	N
DSC2	N	N
DSC1	N	Y
DSG1	N	N
DSG4	Y	N
DSG3	Y	N
DSG2	Y	N
TTR	N	Y
B4GALT6	N	Y
SLC25A52	N	N
TRAPPC8	N	N
RNF125	N	N
RNF138	N	N
FAM59A	N	N
MEP1B	Y	N
KLHL14	N	N
AC012123.1	N	N
C18orf34	N	N
ASXL3	N	N
NOL4	N	N
DTNA	N	Y
AC022601.1	N	N
AC068506.3	N	N
AC068506.2	N	N
MAPRE2	N	N
ZNF397	N	N
ZSCAN30	N	N
ZNF24	Y	N
ZNF396	N	N
INO80C	N	N
GALNT1	Y	N
C18orf21	N	N
AC091060.1	N	N
RPRD1A	N	N
SLC39A6	N	N
ELP2	N	N
MOCOS	N	N
FHOD3	N	N
TPGS2	N	N
KIAA1328	N	N
CELF4	Y	N
AC011139.1	N	N
PIK3C3	Y	N
RIT2	N	N
SYT4	N	Y
SETBP1	N	N
SLC14A2	N	Y
SLC14A1	N	Y
SIGLEC15	N	N
EPG5	N	N
PSTPIP2	N	Y
ATP5A1	N	N
HAUS1	N	N
C18orf25	N	N
RNF165	N	N
LOXHD1	N	Y
ST8SIA5	N	N
PIAS2	N	Y
KATNAL2	N	N
TCEB3CL	N	N
TCEB3C	N	N
TCEB3B	N	N
HDHD2	N	N
IER3IP1	N	N
SKOR2	N	N
SMAD2	Y	N
ZBTB7C	N	N
CTIF	N	N
SMAD7	Y	N
DYM	N	Y
C18orf32	N	N
RP11-110H1.2	N	N
RPL17	N	N
LIPG	N	Y
ACAA2	N	N
MYO5B	N	N
CCDC11	N	N
MBD1	N	Y
CXXC1	Y	N
SKA1	N	N
MAPK4	N	N
MRO	N	N
ME2	N	N
ELAC1	N	N
SMAD4	Y	N
MEX3C	N	N
DCC	Y	N
MBD2	N	Y
POLI	N	N
STARD6	N	N
C18orf54	N	N
C18orf26	N	N
RAB27B	N	Y
CCDC68	N	N
TCF4	Y	N
AC006305.1	N	N
TXNL1	N	N
WDR7	N	N
BOD1L2	N	N
ST8SIA3	N	N
ONECUT2	N	Y
FECH	Y	N
NARS	N	N
ATP8B1	N	Y
AC090324.1	N	N
NEDD4L	N	Y
ALPK2	N	N
MALT1	N	Y
ZNF532	N	N
SEC11C	N	N
GRP	N	N
RAX	Y	N
CPLX4	N	Y
LMAN1	Y	N
CCBE1	N	N
PMAIP1	N	Y
MC4R	N	Y
CDH20	N	N
RNF152	N	N
PIGN	N	N
KIAA1468	N	N
TNFRSF11A	N	Y
ZCCHC2	N	N
PHLPP1	N	Y
AC015989.1	N	N
BCL2	Y	N
KDSR	N	N
VPS4B	N	N
SERPINB5	Y	N
SERPINB12	N	N
SERPINB13	N	N
SERPINB4	N	N
SERPINB3	N	N
SERPINB7	N	N
SERPINB2	N	Y
SERPINB10	N	N
HMSD	N	N
SERPINB8	N	N
CDH7	N	N
CDH19	N	N
DSEL	N	N
TMX3	N	N
CCDC102B	N	N
RP11-861L17.3	N	N
DOK6	N	N
CD226	N	Y
RTTN	Y	N
SOCS6	N	Y
RP11-41O4.1	N	N
RP11-433A23.1	N	N
RP11-723G8.2	N	N
CBLN2	N	N
NETO1	N	Y
RP11-169F17.1	N	N
FBXO15	N	Y
TIMM21	N	N
CYB5A	N	N
C18orf63	N	N
FAM69C	N	N
CNDP2	N	N
CNDP1	N	N
ZNF407	N	N
ZADH2	N	N
TSHZ1	Y	N
RP11-321M21.3	N	N
C18orf62	N	N
RP11-94B19.4	N	N
ZNF516	N	N
RP11-17M16.1	N	N
RP11-111H3.1	N	N
RP11-162A12.2	N	N
ZNF236	N	N
MBP	N	Y
GALR1	N	Y
SALL3	Y	N
ATP9B	N	N
NFATC1	Y	N
AC068473.1	N	N
CTDP1	N	N
KCNG2	N	N
PQLC1	N	N
HSBP1L1	N	N
TXNL4A	N	N
RBFA	N	N
ADNP2	N	N
PARD6G	N	N
AC008993.1	N	N
FAM138F	N	N
OR4F17	N	N
AC010507.1	N	N
PPAP2C	N	Y
MIER2	N	N
THEG	N	Y
C2CD4C	N	N
SHC2	N	Y
ODF3L2	N	N
MADCAM1	N	Y
TPGS1	N	Y
CDC34	N	N
GZMM	N	Y
BSG	Y	N
HCN2	N	Y
POLRMT	N	N
FGF22	N	Y
RNF126	N	N
FSTL3	N	Y
PRSS57	N	N
PALM	N	N
C19orf21	N	N
PTBP1	N	N
hsa-mir-3187	N	N
AZU1	N	N
PRTN3	N	Y
ELANE	N	Y
CFD	N	Y
MED16	N	N
R3HDM4	N	N
KISS1R	Y	N
ARID3A	Y	N
WDR18	N	N
GRIN3B	N	Y
C19orf6	N	N
CNN2	N	Y
ABCA7	N	Y
HMHA1	N	N
POLR2E	N	N
GPX4	Y	N
SBNO2	N	N
STK11	Y	N
C19orf26	N	N
ATP5D	N	N
MIDN	N	Y
CIRBP	N	N
C19orf24	N	N
AC004258.1	N	N
MUM1	N	N
EFNA2	N	Y
NDUFS7	N	N
GAMT	Y	N
DAZAP1	Y	N
RPS15	N	N
APC2	N	N
C19orf25	N	N
PCSK4	N	Y
REEP6	N	N
ADAMTSL5	N	N
MEX3D	N	N
MBD3	Y	N
UQCR11	N	N
TCF3	Y	N
ONECUT3	N	N
ATP8B3	N	Y
REXO1	N	N
KLF16	N	N
FAM108A1	N	N
SCAMP4	N	N
ADAT3	N	N
CSNK1G2	N	N
CSNK1G2-AS1	N	N
BTBD2	N	N
MKNK2	N	Y
MOB3A	N	N
IZUMO4	N	N
AP3D1	Y	N
DOT1L	Y	N
PLEKHJ1	N	N
SF3A2	N	N
AMH	N	Y
JSRP1	N	Y
OAZ1	N	N
C19orf35	N	N
LINGO3	N	N
LSM7	N	N
SPPL2B	N	N
TMPRSS9	N	N
TIMM13	N	N
LMNB2	Y	N
GADD45B	N	Y
GNG7	N	Y
AC104537.1	N	N
DIRAS1	N	N
SLC39A3	N	Y
SGTA	N	N
THOP1	N	N
ZNF554	N	N
ZNF555	N	N
ZNF556	N	N
ZNF57	N	N
ZNF77	N	N
TLE6	N	N
TLE2	N	N
AES	N	Y
GNA11	N	Y
GNA15	N	Y
S1PR4	Y	N
NCLN	N	N
CELF5	N	N
NFIC	N	Y
C19orf77	N	N
DOHH	N	N
FZR1	Y	N
MFSD12	N	N
C19orf71	N	N
HMG20B	N	N
GIPC3	N	Y
TBXA2R	N	Y
CACTIN	N	N
C19orf29-AS1	N	N
PIP5K1C	Y	N
TJP3	N	Y
APBA3	N	Y
MRPL54	N	N
RAX2	N	N
MATK	N	Y
ZFR2	N	N
ATCAY	N	Y
NMRK2	N	N
DAPK3	N	N
EEF2	N	N
PIAS4	Y	N
AC016586.1	N	N
ZBTB7A	Y	N
MAP2K2	N	Y
CREB3L3	N	Y
SIRT6	Y	N
ANKRD24	N	N
EBI3	N	Y
CCDC94	N	N
SHD	N	N
TMIGD2	N	N
FSD1	N	N
STAP2	N	Y
MPND	N	N
SH3GL1	N	N
CHAF1A	Y	N
UBXN6	N	N
AC011498.1	N	N
PLIN4	N	N
PLIN5	N	N
LRG1	N	N
SEMA6B	N	Y
TNFAIP8L1	N	N
C19orf10	N	N
DPP9	N	N
AC005594.1	N	N
FEM1A	N	N
TICAM1	N	Y
PLIN3	N	N
ARRDC5	N	N
UHRF1	Y	N
KDM4B	N	Y
PTPRS	Y	N
ZNRF4	N	N
SAFB2	N	N
SAFB	Y	N
RPL36	N	N
C19orf70	N	N
HSD11B1L	N	N
LONP1	N	N
CATSPERD	N	N
PRR22	N	N
DUS3L	N	N
NRTN	N	Y
FUT6	N	N
FUT3	N	N
FUT5	N	N
NDUFA11	N	N
VMAC	N	N
CAPS	N	N
RANBP3	N	N
RFX2	N	N
ACSBG2	N	N
MLLT1	Y	N
ACER1	N	N
CLPP	N	N
ALKBH7	N	N
PSPN	N	Y
GTF2F1	N	N
KHSRP	N	Y
SLC25A41	N	N
SLC25A23	N	N
CRB3	N	N
DENND1C	N	N
TUBB4A	N	N
TNFSF9	N	Y
CD70	N	N
TNFSF14	N	Y
C3	N	Y
GPR108	N	N
TRIP10	N	Y
SH2D3A	N	N
VAV1	Y	N
EMR1	N	Y
AC025278.1	N	N
AC010606.1	N	N
MBD3L5	N	N
MBD3L4	N	N
MBD3L2	N	Y
MBD3L3	N	N
ZNF557	N	N
INSR	Y	N
CTB-133G6.1	N	N
CTD-2207O23.3	N	N
ARHGEF18	N	N
PEX11G	N	N
C19orf45	N	N
ZNF358	N	N
MCOLN1	N	Y
PNPLA6	Y	N
CAMSAP3	N	N
XAB2	Y	N
C19orf79	N	N
PCP2	N	Y
STXBP2	N	N
RETN	N	Y
C19orf59	N	N
TRAPPC5	N	N
FCER2	N	Y
CLEC4G	N	N
CD209	N	N
CLEC4M	N	N
EVI5L	N	N
AC010336.1	N	N
LRRC8E	N	N
AC010336.2	N	N
MAP2K7	Y	N
CTD-3193O13.2	N	N
SNAPC2	N	N
CTXN1	N	N
TIMM44	N	N
ELAVL1	Y	N
CCL25	N	Y
FBN3	N	N
CERS4	N	N
CD320	N	N
NDUFA7	N	N
RPS28	N	Y
KANK3	N	N
ANGPTL4	Y	N
RAB11B	N	N
02-Mar	N	N
HNRNPM	N	N
PRAM1	N	Y
ZNF414	N	N
MYO1F	N	Y
ADAMTS10	N	N
ACTL9	N	N
OR2Z1	N	N
ZNF558	N	N
MBD3L1	N	Y
MUC16	N	N
OR1M1	N	N
OR7G2	N	N
OR7G1	N	N
OR7G3	N	N
ZNF317	N	N
OR7D2	N	N
OR7D4	N	N
AC006271.2	N	N
OR7E24	N	N
ZNF699	N	N
ZNF559	N	N
ZNF177	N	N
ZNF266	N	N
ZNF560	N	N
ZNF426	N	N
ZNF121	N	N
ZNF561	N	N
ZNF562	N	N
ZNF812	N	N
ZNF846	N	N
FBXL12	N	N
UBL5	N	N
PIN1	N	Y
OLFM2	N	N
COL5A3	N	Y
RDH8	N	Y
C19orf66	N	N
ANGPTL6	Y	N
PPAN-P2RY11	N	N
PPAN	N	N
P2RY11	N	N
EIF3G	N	N
DNMT1	Y	N
S1PR2	Y	N
MRPL4	N	N
ICAM1	N	Y
ICAM4	N	Y
ICAM5	N	Y
ZGLP1	N	Y
FDX1L	N	N
RAVER1	N	Y
ICAM3	N	N
TYK2	N	Y
CDC37	N	N
PDE4A	N	N
KEAP1	Y	N
S1PR5	N	Y
ATG4D	N	N
KRI1	N	N
CDKN2D	N	Y
AP1M2	N	N
SLC44A2	N	N
AC011475.1	N	N
ILF3	Y	N
QTRT1	N	Y
DNM2	Y	N
TMED1	N	N
C19orf38	N	N
CARM1	Y	N
YIPF2	N	N
C19orf52	N	N
SMARCA4	Y	N
LDLR	N	Y
SPC24	N	N
KANK2	N	N
DOCK6	N	N
C19orf80	N	N
TSPAN16	N	N
RAB3D	N	Y
TMEM205	N	N
CCDC159	N	N
AC024575.1	N	N
SWSAP1	N	N
EPOR	Y	N
RGL3	N	N
CCDC151	N	N
PRKCSH	N	N
ELAVL3	N	N
ZNF653	N	N
ECSIT	Y	N
CNN1	N	Y
ELOF1	N	N
ACP5	N	Y
ZNF627	N	N
ZNF823	N	N
ZNF441	N	N
ZNF491	N	N
ZNF440	N	N
ZNF439	N	N
ZNF69	N	N
ZNF763	N	N
ZNF700	N	N
CTD-2006C1.2	N	N
ZNF433	N	N
CTD-2006C1.10	N	N
ZNF878	N	N
ZNF844	N	N
ZNF788	N	N
AC022415.1	N	N
ZNF20	N	N
ZNF625	N	N
ZNF136	N	N
ZNF44	N	N
ZNF563	N	N
ZNF442	N	N
ZNF799	N	N
ZNF443	N	N
ZNF709	N	N
CTD-2192J16.17	N	N
ZNF564	N	N
ZNF490	N	N
ZNF791	N	N
MAN2B1	N	Y
WDR83	Y	N
WDR83OS	N	N
DHPS	N	N
FBXW9	N	N
TNPO2	N	N
C19orf43	N	N
ASNA1	Y	N
BEST2	N	Y
HOOK2	N	N
JUNB	N	N
PRDX2	N	Y
RNASEH2A	N	N
RTBDN	N	N
MAST1	N	N
DNASE2	Y	N
KLF1	Y	N
GCDH	N	Y
SYCE2	N	Y
FARSA	N	N
CALR	Y	N
RAD23A	N	Y
GADD45GIP1	Y	N
DAND5	Y	N
NFIX	Y	N
LYL1	N	Y
TRMT1	N	N
NACC1	N	Y
STX10	N	N
IER2	N	N
CACNA1A	Y	N
CCDC130	N	N
MRI1	N	N
C19orf53	N	N
AC008686.1	N	N
ZSWIM4	N	N
NANOS3	N	Y
C19orf57	N	N
CC2D1A	Y	N
PODNL1	N	N
DCAF15	N	N
RFX1	Y	N
RLN3	N	Y
IL27RA	N	Y
PALM3	N	N
AC022098.1	N	N
C19orf67	N	N
SAMD1	N	N
PRKACA	Y	N
ASF1B	N	N
LPHN1	N	Y
CD97	N	Y
DDX39A	N	N
PKN1	N	N
PTGER1	N	Y
GIPC1	N	Y
AC012318.1	N	N
DNAJB1	N	Y
TECR	N	N
NDUFB7	N	N
CLEC17A	N	N
EMR3	N	N
ZNF333	N	N
EMR2	N	N
OR7C1	N	N
OR7A5	N	N
OR7A10	N	N
OR7A2P	N	N
OR7A17	N	N
OR7C2	N	N
SLC1A6	N	Y
CCDC105	N	N
CASP14	N	Y
OR1I1	N	N
SYDE1	N	N
ILVBL	N	N
NOTCH3	N	Y
EPHX3	N	N
BRD4	Y	N
AKAP8	N	Y
AKAP8L	N	N
WIZ	N	N
RASAL3	N	N
PGLYRP2	N	Y
CYP4F22	N	N
CYP4F8	N	N
CYP4F3	N	N
CYP4F12	N	N
OR10H2	N	N
OR10H3	N	N
AC011537.1	N	N
OR10H5	N	N
OR10H1	N	N
CYP4F2	N	N
CYP4F11	N	N
OR10H4	N	N
AC004790.1	N	N
TPM4	N	N
RAB8A	N	Y
HSH2D	N	Y
CIB3	N	N
FAM32A	N	N
AP1M1	Y	N
KLF2	Y	N
EPS15L1	N	N
CALR3	N	Y
C19orf44	N	N
CHERP	N	N
SLC35E1	N	N
MED26	N	N
C19orf42	N	N
TMEM38A	N	N
NWD1	N	N
SIN3B	Y	N
F2RL3	N	Y
CPAMD8	N	N
HAUS8	N	N
MYO9B	N	Y
USE1	Y	N
OCEL1	N	N
NR2F6	N	Y
USHBP1	N	N
BABAM1	N	N
ANKLE1	N	N
ABHD8	N	N
MRPL34	N	N
DDA1	N	N
ANO8	N	N
GTPBP3	N	N
PLVAP	N	N
BST2	N	N
FAM125A	N	N
TMEM221	N	N
NXNL1	N	N
SLC27A1	N	Y
PGLS	N	N
FAM129C	N	N
GLT25D1	N	N
UNC13A	Y	N
MAP1S	N	Y
FCHO1	N	N
B3GNT3	N	Y
INSL3	N	Y
JAK3	N	Y
RPL18A	N	N
SLC5A5	N	N
CCDC124	N	N
KCNN1	N	N
ARRDC2	N	N
IL12RB1	N	Y
MAST3	N	N
PIK3R2	N	Y
IFI30	N	Y
MPV17L2	N	N
RAB3A	N	Y
PDE4C	N	N
KIAA1683	N	N
JUND	N	Y
LSM4	Y	N
PGPEP1	N	N
GDF15	N	Y
LRRC25	N	N
SSBP4	N	N
ISYNA1	N	N
ELL	Y	N
FKBP8	Y	N
KXD1	N	N
UBA52	N	N
C19orf60	N	N
CRLF1	Y	N
TMEM59L	N	N
KLHL26	N	N
CRTC1	N	Y
COMP	N	Y
UPF1	Y	N
GDF1	Y	N
CERS1	N	Y
COPE	N	N
DDX49	N	N
HOMER3	N	N
SUGP2	N	N
ARMC6	N	N
SLC25A42	N	N
TMEM161A	N	N
MEF2BNB-MEF2B	N	N
MEF2B	N	N
MEF2BNB	N	N
RFXANK	N	N
NR2C2AP	N	N
NCAN	N	Y
HAPLN4	N	N
TM6SF2	N	N
SUGP1	N	N
MAU2	N	N
GATAD2A	Y	N
AC092067.1	N	N
TSSK6	N	Y
NDUFA13	Y	N
YJEFN3	N	N
CTC-260F20.3	N	N
CILP2	N	N
PBX4	N	N
LPAR2	N	Y
GMIP	N	N
ATP13A1	N	N
ZNF101	N	N
ZNF14	N	N
ZNF506	N	N
ZNF253	N	N
ZNF93	N	N
ZNF682	N	N
ZNF90	N	N
ZNF486	N	N
ZNF737	N	N
ZNF626	N	N
ZNF66P	N	N
ZNF85	N	N
ZNF430	N	N
ZNF714	N	N
ZNF431	N	N
ZNF708	N	N
ZNF738	N	N
ZNF493	N	N
ZNF429	N	N
ZNF100	N	N
ZNF43	N	N
ZNF208	N	N
ZNF257	N	N
ZNF676	N	N
ZNF729	N	N
ZNF98	N	N
ZNF492	N	N
AC011467.1	N	N
AC024563.1	N	N
ZNF99	N	N
ZNF730	N	N
ZNF724P	N	N
AC092329.1	N	N
ZNF91	N	N
ZNF675	N	N
ZNF681	N	N
RPSAP58	N	N
ZNF726	N	N
ZNF254	N	N
UQCRFS1	N	Y
VSTM2B	N	N
POP4	N	N
PLEKHF1	N	N
C19orf12	N	N
CCNE1	N	Y
URI1	N	N
ZNF536	N	N
TSHZ3	Y	N
ZNF507	N	N
DPY19L3	N	N
PDCD5	N	N
ANKRD27	N	N
RGS9BP	N	Y
NUDT19	N	N
TDRD12	N	N
SLC7A9	N	Y
CEP89	N	N
C19orf40	N	N
RHPN2	N	Y
GPATCH1	N	N
WDR88	N	N
LRP3	N	N
SLC7A10	Y	N
CEBPA	Y	N
CEBPG	Y	N
PEPD	N	N
CHST8	N	Y
KCTD15	N	N
RPS4XP21	N	N
LSM14A	N	N
KIAA0355	N	N
GPI	Y	N
PDCD2L	N	N
UBA2	N	N
WTIP	N	N
SCGB2B2	N	N
ZNF302	N	N
ZNF181	N	N
ZNF599	N	N
ZNF30	N	N
ZNF792	N	N
GRAMD1A	N	N
SCN1B	Y	N
HPN	N	Y
AC020907.3	N	N
AC020907.1	N	N
FXYD3	N	N
LGI4	Y	N
FXYD1	N	Y
FXYD7	N	N
FXYD5	N	N
FAM187B	N	N
LSR	Y	N
USF2	Y	N
HAMP	N	Y
MAG	N	Y
CD22	N	Y
FFAR1	N	Y
FFAR3	N	Y
GPR42	N	N
AC002511.4	N	N
FFAR2	N	Y
KRTDAP	N	N
DMKN	N	N
SBSN	N	N
GAPDHS	N	Y
TMEM147	N	N
ATP4A	N	Y
HAUS5	N	N
RBM42	N	N
ETV2	Y	N
COX6B1	N	N
UPK1A	N	N
ZBTB32	N	Y
MLL4	Y	N
IGFLR1	N	N
U2AF1L4	N	N
PSENEN	Y	N
LIN37	N	N
HSPB6	N	N
C19orf55	N	N
ARHGAP33	N	N
PRODH2	N	N
NPHS1	Y	N
KIRREL2	N	N
APLP1	N	Y
NFKBID	N	Y
HCST	N	Y
TYROBP	N	Y
LRFN3	N	N
SDHAF1	N	N
SYNE4	N	N
ALKBH6	N	N
CLIP3	N	N
THAP8	N	N
WDR62	N	N
OVOL3	N	N
POLR2I	N	N
TBCB	N	N
CAPNS1	Y	N
COX7A1	N	N
ZNF565	N	N
ZNF146	N	N
ZFP14	N	N
ZFP82	N	N
ZNF566	N	N
ZNF260	N	N
ZNF529	N	N
AC092295.7	N	N
ZNF382	N	N
ZNF461	N	N
ZNF567	N	N
ZNF790	N	N
ZNF345	N	N
ZNF829	N	N
ZNF568	N	N
ZNF420	N	N
ZNF585A	N	N
ZNF585B	N	N
ZNF383	N	N
HKR1	N	N
ZNF527	N	N
ZNF569	N	N
ZNF570	N	N
ZNF793	N	N
AC022148.1	N	N
ZNF571	N	N
ZNF540	N	N
ZFP30	N	N
ZNF781	N	N
ZNF607	N	N
ZNF573	N	N
WDR87	N	N
SIPA1L3	N	N
DPF1	N	N
PPP1R14A	N	N
SPINT2	Y	N
YIF1B	N	N
C19orf33	N	N
KCNK6	N	N
CATSPERG	N	N
PSMD8	N	N
GGN	N	N
SPRED3	N	N
FAM98C	N	N
RASGRP4	N	N
RYR1	Y	N
MAP4K1	N	Y
EIF3K	N	N
ACTN4	Y	N
CAPN12	N	N
LGALS7	N	N
LGALS7B	N	N
LGALS4	N	N
ECH1	N	N
HNRNPL	N	N
RINL	N	N
SIRT2	N	Y
NFKBIB	N	Y
CTC-360G5.1	N	N
FBXO17	N	N
MRPS12	N	N
FBXO27	N	N
AC011443.1	N	N
PAK4	Y	N
NCCRP1	N	N
SYCN	N	Y
IL28B	N	N
IL28A	N	N
IL29	N	N
LRFN1	N	N
GMFG	N	N
SAMD4B	N	N
PAF1	N	N
MED29	N	N
ZFP36	N	Y
PLEKHG2	N	N
RPS16	N	N
AC011500.1	N	N
SUPT5H	N	N
TIMM50	N	N
DLL3	Y	N
SELV	N	N
EID2B	N	N
EID2	N	N
LGALS13	N	N
LGALS16	N	N
LGALS14	N	N
CLC	N	N
LEUTX	N	N
DYRK1B	N	N
FBL	Y	N
FCGBP	N	N
PSMC4	Y	N
ZNF546	N	N
ZNF780B	N	N
ZNF780A	N	N
MAP3K10	N	Y
TTC9B	N	N
CNTD2	N	N
AKT2	N	Y
C19orf47	N	N
PLD3	N	N
HIPK4	N	N
PRX	N	Y
SERTAD1	N	Y
SERTAD3	N	N
BLVRB	N	N
SPTBN4	N	Y
SHKBP1	N	N
LTBP4	Y	N
NUMBL	N	Y
ADCK4	N	N
ITPKC	N	Y
C19orf54	N	N
SNRPA	N	N
MIA	N	Y
RAB4B	N	N
EGLN2	N	Y
CYP2A6	N	N
CYP2A7	N	N
CYP2G1P	N	Y
AC008537.1	N	N
AC008537.2	N	N
CYP2B6	N	N
CYP2A7P1	N	N
CYP2A13	N	N
CYP2F1	N	N
CYP2S1	N	N
AXL	N	Y
HNRNPUL1	N	N
CCDC97	N	N
TGFB1	Y	N
TMEM91	N	N
B9D2	N	N
CTC-435M10.3	N	N
EXOSC5	N	N
BCKDHA	N	N
B3GNT8	N	N
ATP5SL	N	N
C19orf69	N	N
CEACAM21	N	N
CEACAM4	N	N
CEACAM7	N	N
CEACAM5	N	N
CEACAM6	N	N
CEACAM3	N	N
LYPD4	N	N
DMRTC2	N	Y
RPS19	Y	N
CD79A	N	Y
ARHGEF1	N	Y
RABAC1	N	N
ATP1A3	Y	N
GRIK5	N	Y
ZNF574	N	N
POU2F2	Y	N
DEDD2	N	N
ZNF526	N	N
GSK3A	N	Y
AC006486.1	N	N
ERF	Y	N
CIC	N	N
PAFAH1B3	N	Y
PRR19	N	N
TMEM145	N	N
MEGF8	N	Y
CNFN	N	N
LIPE	N	Y
AC011497.1	N	N
CXCL17	N	N
CEACAM1	N	Y
CEACAM8	N	N
PSG3	N	N
PSG8	N	N
PSG1	N	N
PSG6	N	N
PSG11	N	N
PSG2	N	N
PSG5	N	N
PSG4	N	N
PSG9	N	N
CD177	N	N
AC005392.1	N	N
TEX101	N	N
LYPD3	N	N
PHLDB3	N	N
ETHE1	N	Y
ZNF575	N	N
XRCC1	Y	N
L34079.1	N	N
AC006276.7	N	N
IRGQ	N	N
ZNF576	N	N
SRRM5	N	N
ZNF428	N	N
CADM4	N	N
PLAUR	N	Y
IRGC	N	N
SMG9	N	N
KCNN4	N	Y
LYPD5	N	N
ZNF283	N	N
ZNF404	N	N
ZNF45	N	N
ZNF221	N	N
ZNF155	N	N
ZNF230	N	N
ZNF222	N	N
ZNF223	N	N
ZNF284	N	N
ZNF224	N	N
ZNF225	N	N
ZNF234	N	N
ZNF226	N	N
ZNF227	N	N
ZNF233	N	N
ZNF235	N	N
ZNF285	N	N
ZNF229	N	N
ZNF180	N	N
IGSF23	N	N
PVR	N	Y
CEACAM19	N	N
CEACAM16	N	N
BCL3	N	Y
CBLC	N	Y
BCAM	N	Y
PVRL2	N	Y
TOMM40	N	N
APOE	N	Y
APOC1	N	Y
APOC4	N	N
APOC2	N	N
CLPTM1	N	N
RELB	Y	N
CLASRP	N	N
ZNF296	N	N
GEMIN7	N	N
PPP1R37	N	N
NKPD1	N	N
TRAPPC6A	N	Y
BLOC1S3	N	Y
EXOC3L2	N	N
MARK4	N	N
CKM	N	Y
KLC3	N	N
ERCC2	Y	N
PPP1R13L	Y	N
CD3EAP	N	N
ERCC1	Y	N
FOSB	N	Y
RTN2	N	Y
PPM1N	N	N
VASP	N	Y
OPA3	N	N
GPR4	Y	N
EML2	N	N
GIPR	N	Y
SNRPD2	N	N
QPCTL	N	N
FBXO46	N	N
AC074212.3	N	N
SIX5	N	Y
DMPK	N	Y
DMWD	N	N
RSPH6A	N	N
SYMPK	N	Y
FOXA3	N	Y
IRF2BP1	N	N
MYPOP	N	N
NANOS2	N	Y
NOVA2	Y	N
CCDC61	N	N
PGLYRP1	N	Y
IGFL4	N	N
IGFL3	N	N
IGFL2	N	N
IGFL1	N	N
HIF3A	N	Y
PPP5C	N	Y
CCDC8	N	N
PNMAL1	N	N
PNMAL2	N	N
AC011484.1	N	N
AC011551.2	N	N
CALM3	N	N
PTGIR	Y	N
GNG8	N	N
DACT3	N	N
PRKD2	N	Y
STRN4	N	N
FKRP	Y	N
SLC1A5	N	N
AP2S1	N	N
ARHGAP35	Y	N
NPAS1	N	N
TMEM160	N	N
ZC3H4	N	Y
SAE1	N	N
BBC3	N	Y
CCDC9	N	N
PRR24	N	N
C5AR1	N	Y
GPR77	N	Y
DHX34	N	N
MEIS3	N	N
SLC8A2	N	Y
KPTN	N	N
NAPA	Y	N
ZNF541	N	N
GLTSCR1	N	N
EHD2	N	N
GLTSCR2	N	N
SEPW1	N	N
TPRX1	N	N
CRX	N	Y
SULT2A1	N	N
BSPH1	N	N
ELSPBP1	N	N
CABP5	N	N
PLA2G4C	N	N
LIG1	Y	N
C19orf68	N	N
CARD8	N	N
ZNF114	N	N
CCDC114	N	N
EMP3	N	N
TMEM143	N	N
SYNGR4	N	N
KDELR1	N	N
GRIN2D	N	Y
GRWD1	N	N
KCNJ14	N	N
CYTH2	N	N
LMTK3	N	N
SULT2B1	N	N
FAM83E	N	N
SPACA4	N	N
RPL18	N	N
SPHK2	N	Y
DBP	N	Y
CA11	N	N
NTN5	N	N
FUT2	N	Y
MAMSTR	N	N
RASIP1	Y	N
IZUMO1	N	Y
FUT1	N	Y
FGF21	N	Y
BCAT2	Y	N
HSD17B14	N	N
PLEKHA4	N	N
PPP1R15A	N	Y
TULP2	N	N
NUCB1	N	N
DHDH	N	N
BAX	N	Y
FTL	N	N
GYS1	Y	N
RUVBL2	N	N
LHB	N	Y
CGB	N	N
CGB2	N	N
CGB1	N	N
CGB5	N	N
CGB7	N	N
AC008687.1	N	N
NTF4	N	Y
KCNA7	N	N
SNRNP70	N	N
LIN7B	N	Y
C19orf73	N	N
PPFIA3	N	N
HRC	N	Y
TRPM4	N	Y
SLC6A16	N	N
AC011450.1	N	N
CD37	N	Y
TEAD2	Y	N
DKKL1	N	Y
CCDC155	N	N
PTH2	N	Y
CTD-3148I10.1	N	N
SLC17A7	Y	N
PIH1D1	N	N
ALDH16A1	N	N
FLT3LG	N	Y
RPL13A	N	N
RPS11	N	N
FCGRT	N	Y
RCN3	N	N
NOSIP	N	N
PRRG2	N	N
PRR12	N	N
RRAS	N	Y
SCAF1	N	N
IRF3	N	Y
BCL2L12	N	Y
PRMT1	Y	N
C19orf76	N	N
CPT1C	N	Y
TSKS	N	N
AP2A1	N	N
FUZ	Y	N
MED25	N	N
PTOV1	N	N
PNKP	N	N
AKT1S1	N	N
TBC1D17	N	N
IL4I1	N	Y
NUP62	Y	N
SIGLEC11	N	N
ATF5	N	N
SIGLEC16	N	N
VRK3	N	N
ZNF473	N	N
IZUMO2	N	N
MYH14	N	Y
KCNC3	N	Y
NR1H2	N	Y
NAPSA	N	N
POLD1	Y	N
SPIB	N	Y
MYBPC2	N	N
