Gene_Name	essential_mouse_knockout	non_essential_mouse_knockout
ETV3L	0	0
ETV3	0	0
FCRL5	0	0
FCRL4	0	0
FCRL3	0	0
FCRL2	0	0
FCRL1	0	0
CD5L	0	1
KIRREL	1	0
CD1D	0	1
CD1A	0	0
CD1C	0	0
CD1B	0	0
CD1E	0	0
OR10T2	0	0
OR10K2	0	0
OR10K1	0	0
OR10R2	0	0
OR6Y1	0	0
OR6P1	0	0
OR10X1	0	0
OR10Z1	0	0
SPTA1	1	0
OR6K2	0	0
OR6K3	0	0
OR6K6	0	0
OR6N1	0	0
OR6N2	0	0
MNDA	0	0
PYHIN1	0	0
IFI16	0	0
AIM2	0	1
CADM3	0	1
DARC	0	1
FCER1A	0	1
OR10J3	0	0
OR10J1	0	0
OR10J5	0	0
APCS	0	1
CRP	0	1
DUSP23	0	0
FCRL6	0	0
SLAMF8	0	0
C1orf204	0	0
VSIG8	0	0
RP11-190A12.7	0	0
CCDC19	0	0
TAGLN2	0	0
IGSF9	0	1
SLAMF9	0	0
PIGM	0	0
KCNJ10	1	0
KCNJ9	0	1
IGSF8	0	0
ATP1A2	1	0
ATP1A4	0	1
CASQ1	0	1
PEA15	0	1
DCAF8	0	0
RP11-574F21.3	0	0
PEX19	0	0
COPA	0	0
NCSTN	1	0
NHLH1	0	1
VANGL2	1	0
SLAMF6	0	1
CD84	0	1
SLAMF1	0	1
CD48	0	1
SLAMF7	0	1
LY9	0	1
CD244	0	1
ITLN1	0	0
ITLN2	0	0
F11R	1	0
TSTD1	0	0
USF1	0	1
ARHGAP30	0	0
PVRL4	0	0
KLHDC9	0	0
PFDN2	1	0
NIT1	0	1
DEDD	0	1
UFC1	0	0
USP21	0	0
PPOX	0	0
B4GALT3	0	0
ADAMTS4	0	1
NDUFS2	0	0
FCER1G	0	1
APOA2	0	1
TOMM40L	0	0
NR1I3	0	1
PCP4L1	0	0
MPZ	0	1
SDHC	0	0
C1orf192	0	0
FCGR2A	0	1
HSPA6	0	0
FCGR3A	0	0
FCGR2B	0	1
FCGR3B	0	0
FCRLA	0	1
FCRLB	0	1
DUSP12	0	0
ATF6	0	1
OLFML2B	0	0
NOS1AP	0	0
RP11-565P22.6	0	0
C1orf226	0	0
C1orf111	0	0
SH2D1B	0	1
UHMK1	0	1
UAP1	0	0
DDR2	0	1
HSD17B7	1	0
C1orf110	0	0
RGS4	1	0
RGS5	0	1
NUF2	0	0
PBX1	1	0
LMX1A	1	0
RXRG	0	1
LRRC52	0	0
MGST3	0	0
ALDH9A1	0	0
TMCO1	0	0
UCK2	0	0
FAM78B	0	0
POGK	0	0
TADA1	0	0
ILDR2	0	1
MAEL	0	1
GPA33	0	0
DUSP27	0	0
POU2F1	1	0
CD247	1	0
CREG1	0	0
RCSD1	0	0
MPZL1	0	0
ADCY10	0	1
BRP44	0	0
DCAF6	0	0
AL033532.1	0	0
GPR161	0	1
TIPRL	0	0
SFT2D2	0	0
ANKRD36BP1	0	0
TBX19	0	1
XCL2	0	0
XCL1	0	1
DPT	0	1
ATP1B1	0	1
NME7	0	1
BLZF1	0	0
C1orf114	0	0
SLC19A2	0	1
F5	1	0
SELP	0	1
C1orf112	0	0
SELL	0	1
SELE	0	1
METTL18	0	0
SCYL3	0	0
KIFAP3	1	0
METTL11B	0	0
GORAB	0	0
PRRX1	1	0
C1orf129	0	0
FMO3	0	0
FMO6P	0	0
FMO2	0	0
FMO1	0	0
FMO4	0	0
PRRC2C	0	0
MYOC	0	1
VAMP4	0	0
METTL13	0	0
DNM3	0	1
PIGC	0	0
C1orf105	0	0
C1orf9	0	0
FASLG	0	1
TNFSF18	0	0
TNFSF4	0	1
PRDX6	0	1
SLC9C2	0	0
ANKRD45	0	0
BX248409.1	0	0
KLHL20	0	1
CENPL	0	0
DARS2	0	0
ZBTB37	0	0
SERPINC1	1	0
RC3H1	0	1
RABGAP1L	0	1
GPR52	0	0
CACYBP	0	1
MRPS14	0	0
TNN	0	0
Z99715.1	0	0
KIAA0040	0	0
TNR	0	1
RFWD2	0	0
PAPPA2	0	1
ASTN1	0	1
FAM5B	0	0
SEC16B	0	0
RASAL2	0	0
C1orf49	0	0
C1orf220	0	0
AL513013.1	0	0
RALGPS2	0	0
ANGPTL1	0	1
FAM20B	0	0
TOR3A	0	0
ABL2	0	1
SOAT1	0	1
AXDND1	0	0
NPHS2	1	0
TDRD5	0	1
FAM163A	0	0
TOR1AIP2	0	0
AL359853.2	0	0
TOR1AIP1	1	0
CEP350	0	0
QSOX1	0	0
LHX4	1	0
ACBD6	0	0
XPR1	0	1
KIAA1614	0	0
AL162431.1	0	0
STX6	0	0
MR1	0	1
IER5	0	0
CACNA1E	0	1
ZNF648	0	0
GLUL	1	0
TEDDM1	0	0
RGSL1	0	0
RNASEL	0	1
RGS16	0	1
RGS8	0	0
NPL	0	1
DHX9	1	0
SHCBP1L	0	0
LAMC1	1	0
LAMC2	1	0
NMNAT2	0	0
SMG7	0	0
NCF2	0	0
ARPC5	0	0
RGL1	0	0
APOBEC4	0	0
GLT25D2	0	0
TSEN15	0	0
C1orf21	0	0
EDEM3	0	0
FAM129A	0	1
RNF2	1	0
TRMT1L	0	1
SWT1	0	0
IVNS1ABP	1	0
HMCN1	0	0
PRG4	0	1
TPR	0	0
C1orf27	0	0
OCLM	0	0
PDC	0	1
PTGS2	1	0
PLA2G4A	0	1
FAM5C	0	0
RGS18	0	0
RGS21	0	0
RGS1	0	1
RGS13	0	1
RGS2	0	1
UCHL5	1	0
TROVE2	0	1
GLRX2	0	0
CDC73	1	0
B3GALT2	0	1
KCNT2	0	0
CFH	0	1
CFHR3	0	0
CFHR1	0	0
CFHR2	0	0
CFHR4	0	0
CFHR5	0	0
F13B	0	0
ASPM	0	1
ZBTB41	0	0
CRB1	1	0
DENND1B	0	0
C1orf53	0	0
LHX9	0	1
NEK7	1	0
ATP6V1G3	0	0
PTPRC	1	0
NR5A2	1	0
C1orf98	0	0
ZNF281	0	0
KIF14	0	0
DDX59	0	0
CAMSAP2	0	0
GPR25	0	0
C1orf106	0	0
KIF21B	0	0
CACNA1S	1	0
TMEM9	0	0
IGFN1	0	0
PKP1	0	0
TNNT2	1	0
LAD1	0	0
TNNI1	0	0
PHLDA3	0	0
CSRP1	0	1
NAV1	0	0
IPO9	1	0
SHISA4	0	1
LMOD1	0	0
TIMM17A	0	0
RNPEP	0	0
ELF3	1	0
GPR37L1	0	1
ARL8A	0	0
PTPN7	0	1
LGR6	0	1
UBE2T	0	0
PPP1R12B	0	0
SYT2	1	0
KDM5B	0	0
RP11-480I12.4	0	0
RABIF	0	0
KLHL12	0	0
ADIPOR1	0	1
CYB5R1	0	0
TMEM183A	0	0
PPFIA4	0	0
MYOG	1	0
ADORA1	0	1
MYBPH	0	0
CHI3L1	0	1
CHIT1	0	0
BTG2	0	1
FMOD	0	1
PRELP	0	0
OPTC	0	0
ATP2B4	0	1
LAX1	0	1
ZC3H11A	0	0
ZBED6	0	0
SNRPE	0	0
SOX13	0	1
ETNK2	0	1
REN	1	0
KISS1	0	1
GOLT1A	0	0
PLEKHA6	0	0
PPP1R15B	1	0
PIK3C2B	0	0
MDM4	1	0
LRRN2	0	0
NFASC	1	0
CNTN2	0	1
TMEM81	0	0
RBBP5	0	0
DSTYK	0	0
TMCC2	0	0
NUAK2	1	0
KLHDC8A	0	0
LEMD1	0	0
CDK18	0	0
MFSD4	0	0
ELK4	0	1
SLC45A3	0	0
NUCKS1	0	0
RAB7L1	0	0
SLC41A1	0	0
PM20D1	0	0
SLC26A9	0	1
FAM72A	0	0
AVPR1B	0	1
C1orf186	0	0
CTSE	0	1
SRGAP2	0	0
IKBKE	0	1
C1orf147	0	0
RASSF5	0	1
EIF2D	0	0
DYRK3	0	1
MAPKAPK2	0	1
IL10	0	1
IL19	0	0
IL20	0	0
IL24	0	0
FAIM3	0	1
PIGR	0	1
FCAMR	0	1
C1orf116	0	0
YOD1	0	0
PFKFB2	0	0
C4BPB	0	0
C4BPA	0	0
CD55	0	1
CR2	0	1
CR1	0	0
CR1L	0	0
CD46	0	1
C1orf132	0	0
CD34	0	1
PLXNA2	0	1
CAMK1G	0	1
LAMB3	1	0
G0S2	0	0
HSD11B1	0	1
TRAF3IP3	0	0
C1orf74	0	0
IRF6	1	0
DIEXF	0	0
SYT14	0	0
C1orf133	0	0
SERTAD4	0	0
HHAT	1	0
KCNH1	0	0
RCOR3	0	0
TRAF5	0	1
RD3	0	1
SLC30A1	1	0
NEK2	0	0
LPGAT1	0	0
INTS7	0	0
DTL	1	0
PPP2R5A	0	0
TMEM206	0	0
NENF	0	0
ATF3	0	1
FAM71A	0	0
BATF3	0	1
NSL1	0	0
TATDN3	0	0
C1orf227	0	0
FLVCR1	1	0
VASH2	0	1
ANGEL2	0	0
RPS6KC1	0	0
PROX1	1	0
SMYD2	0	0
PTPN14	0	1
CENPF	0	0
KCNK2	0	1
KCTD3	0	0
USH2A	0	1
ESRRG	1	0
GPATCH2	0	0
SPATA17	0	0
RRP15	0	0
TGFB2	1	0
C1orf143	0	0
LYPLAL1	0	0
SLC30A10	0	0
EPRS	0	0
BPNT1	0	0
IARS2	0	0
RAB3GAP2	0	0
AC096644.1	0	0
MARK1	0	0
C1orf115	0	0
02-Mar	0	0
01-Mar	0	0
HLX	1	0
DUSP10	0	1
HHIPL2	0	0
TAF1A	0	0
MIA3	0	0
AIDA	0	0
BROX	0	0
FAM177B	0	0
DISP1	0	0
TLR5	0	1
SUSD4	0	0
C1orf65	0	0
CAPN8	0	1
CAPN2	1	0
TP53BP2	1	0
FBXO28	0	0
DEGS1	0	0
NVL	0	0
CNIH4	0	0
WDR26	0	0
CNIH3	0	0
DNAH14	0	0
LBR	1	0
AC092811.1	0	0
ENAH	0	1
SRP9	0	0
EPHX1	0	1
TMEM63A	0	0
LEFTY1	1	0
RP4-559A3.7	0	0
PYCR2	0	0
LEFTY2	1	0
C1orf55	0	0
H3F3A	1	0
ACBD3	0	0
MIXL1	1	0
LIN9	1	0
PARP1	1	0
C1orf95	0	0
ITPKB	0	1
PSEN2	0	1
ADCK3	0	0
CDC42BPA	0	0
ZNF678	0	0
SNAP47	0	0
JMJD4	0	0
PRSS38	0	0
WNT9A	1	0
WNT3A	1	0
ARF1	0	0
C1orf35	0	0
MRPL55	0	0
GUK1	0	0
GJC2	0	1
C1orf148	0	0
IBA57	0	0
C1orf145	0	0
OBSCN	0	1
TRIM11	0	0
TRIM17	0	0
HIST3H3	0	0
HIST3H2A	0	0
HIST3H2BB	0	0
RNF187	0	0
BTNL10	0	0
RHOU	0	0
TMEM78	0	0
RAB4A	0	0
SPHAR	0	0
CCSAP	0	0
ACTA1	1	0
NUP133	1	0
ABCB10	0	0
TAF5L	0	0
URB2	0	0
GALNT2	0	0
PGBD5	0	0
COG2	0	0
AGT	1	0
CAPN9	0	1
C1orf198	0	0
TTC13	0	0
ARV1	0	0
FAM89A	0	0
TRIM67	0	0
C1orf131	0	0
GNPAT	0	1
EXOC8	0	0
SPRTN	0	0
EGLN1	1	0
TSNAX	0	0
DISC1	0	1
SIPA1L2	0	0
KIAA1383	0	0
NTPCR	0	0
PCNXL2	0	0
RP5-862P8.2	0	0
KCNK1	0	0
SLC35F3	0	0
C1orf31	0	0
TARBP1	0	0
IRF2BP2	0	0
TOMM20	0	0
RBM34	0	0
ARID4B	1	0
GGPS1	0	0
TBCE	0	1
B3GALNT2	0	0
GNG4	0	0
LYST	0	1
NID1	0	1
GPR137B	0	0
ERO1LB	0	1
EDARADD	1	0
LGALS8	0	1
HEATR1	0	0
ACTN2	0	0
MTR	1	0
RYR2	1	0
ZP4	0	0
CHRM3	0	1
FMN2	0	1
GREM2	0	0
RGS7	0	1
FH	1	0
KMO	0	0
OPN3	0	0
CHML	0	0
WDR64	0	0
EXO1	0	1
MAP1LC3C	0	0
PLD5	0	0
CEP170	0	0
SDCCAG8	0	0
AKT3	0	1
ZNF238	1	0
C1orf100	0	0
ADSS	0	0
C1orf101	0	0
DESI2	0	0
COX20	0	0
HNRNPU	1	0
EFCAB2	0	0
KIF26B	1	0
SMYD3	0	0
TFB2M	0	0
CNST	0	0
SCCPDH	0	0
RP11-439E19.8	0	0
AHCTF1	1	0
ZNF695	0	0
ZNF670	0	0
ZNF669	0	0
C1orf229	0	0
ZNF124	0	0
ZNF496	0	0
NLRP3	0	1
OR2B11	0	0
C1orf150	0	0
OR2C3	0	0
OR2G2	0	0
OR2G3	0	0
OR13G1	0	0
OR6F1	0	0
OR14A2	0	0
OR14K1	0	0
OR1C1	0	0
OR14A16	0	0
OR11L1	0	0
TRIM58	0	0
OR2W3	0	0
OR2T8	0	0
OR2AJ1	0	0
OR2L13	0	0
OR2L8	0	0
OR2AK2	0	0
OR2L5	0	0
OR2L2	0	0
OR2L3	0	0
OR2M5	0	0
OR2M2	0	0
OR2M3	0	0
OR2M4	0	0
OR2T33	0	0
OR2T12	0	0
OR2M7	0	0
OR14C36	0	0
OR2T4	0	0
OR2T6	0	0
OR2T1	0	0
OR2T2	0	0
OR2T3	0	0
OR2T5	0	0
OR2G6	0	0
OR2T29	0	0
OR2T34	0	0
OR2T10	0	0
OR2T11	0	0
OR2T35	0	0
OR2T27	0	0
OR14I1	0	0
SH3BP5L	0	0
ZNF672	0	0
ZNF692	0	0
PGBD2	0	0
FAM110C	0	0
SH3YL1	0	0
ACP1	0	0
FAM150B	0	0
TMEM18	0	0
SNTG2	0	0
TPO	0	1
PXDN	0	0
MYT1L	0	0
TSSC1	0	0
TRAPPC12	0	0
ADI1	0	0
RP13-512J5.1	0	0
RNASEH1	1	0
RPS7	0	0
COLEC11	0	0
ALLC	0	0
DCDC2C	0	0
SOX11	1	0
CMPK2	0	0
RSAD2	0	1
RNF144A	0	0
ID2	1	0
KIDINS220	1	0
MBOAT2	0	0
ASAP2	0	0
ITGB1BP1	1	0
CPSF3	0	0
IAH1	0	0
ADAM17	1	0
YWHAQ	1	0
TAF1B	0	0
GRHL1	0	1
KLF11	0	1
CYS1	1	0
AC104794.4	0	0
RRM2	0	0
C2orf48	0	0
HPCAL1	0	0
ODC1	1	0
NOL10	0	0
ATP6V1C2	0	0
PDIA6	0	0
AC092687.4	0	0
KCNF1	0	0
C2orf50	0	0
PQLC3	0	0
ROCK2	1	0
E2F6	0	1
GREB1	0	0
NTSR2	0	1
LPIN1	1	0
TRIB2	0	1
FAM84A	0	0
AC011897.1	0	0
NBAS	0	0
DDX1	0	0
AC008271.1	0	0
MYCN	1	0
FAM49A	0	0
RAD51AP2	0	0
VSNL1	0	0
SMC6	0	0
GEN1	0	0
MSGN1	1	0
KCNS3	0	0
RDH14	0	0
NT5C1B-RDH14	0	0
NT5C1B	0	0
OSR1	1	0
TTC32	0	0
WDR35	0	0
MATN3	0	1
LAPTM4A	0	0
SDC1	0	1
PUM2	0	1
RHOB	0	1
HS1BP3	0	0
GDF7	0	1
C2orf43	0	0
APOB	1	0
AC010872.2	0	0
KLHL29	0	0
AC011239.1	0	0
ATAD2B	0	1
UBXN2A	0	0
MFSD2B	0	0
C2orf44	0	0
FKBP1B	0	1
AC008073.5	0	0
AC008073.6	0	0
TP53I3	0	0
PFN4	0	0
RP11-507M3.1	0	0
C2orf84	0	0
ITSN2	0	0
NCOA1	0	1
PTRHD1	0	0
CENPO	0	0
ADCY3	1	0
DNAJC27	0	0
EFR3B	0	0
POMC	1	0
DNMT3A	1	0
DTNB	0	1
ASXL2	1	0
KIF3C	0	1
RAB10	0	0
FAM59B	0	0
HADHA	1	0
HADHB	0	1
GPR113	0	0
EPT1	0	0
CCDC164	0	0
OTOF	0	1
C2orf70	0	0
CIB4	0	0
KCNK3	0	1
C2orf18	0	0
CENPA	1	0
DPYSL5	0	1
MAPRE3	0	0
TMEM214	0	0
AGBL5	0	0
OST4	0	0
EMILIN1	0	1
KHK	0	0
CGREF1	0	0
ABHD1	0	0
PREB	0	0
C2orf53	0	0
TCF23	0	0
SLC5A6	0	0
C2orf28	0	0
CAD	0	0
SLC30A3	0	1
DNAJC5G	0	0
TRIM54	0	1
UCN	0	1
MPV17	0	1
GTF3C2	0	0
EIF2B4	0	0
SNX17	0	0
ZNF513	0	0
PPM1G	1	0
NRBP1	0	0
KRTCAP3	0	0
IFT172	1	0
FNDC4	0	0
GCKR	0	1
AC109829.1	0	0
C2orf16	0	0
ZNF512	0	0
CCDC121	0	0
GPN1	0	0
SUPT7L	0	0
SLC4A1AP	0	0
AC074091.13	0	0
MRPL33	0	0
RBKS	0	0
BRE	0	0
FOSL2	1	0
PLB1	0	0
PPP1CB	1	0
SPDYA	0	0
TRMT61B	0	0
WDR43	0	0
FAM179A	0	0
C2orf71	0	0
CLIP4	0	0
ALK	0	0
YPEL5	0	0
LBH	0	0
LCLAT1	0	1
CAPN13	0	0
GALNT14	0	0
CAPN14	0	0
EHD3	0	1
XDH	1	0
MEMO1	0	0
DPY30	0	0
SPAST	0	1
SLC30A6	0	0
NLRC4	0	1
YIPF4	0	0
BIRC6	1	0
TTC27	0	0
LTBP1	1	0
RASGRP3	0	1
FAM98A	0	0
CRIM1	1	0
AC007401.2	0	0
FEZ2	0	0
VIT	0	0
STRN	0	0
HEATR5B	0	0
CCDC75	0	0
EIF2AK2	0	1
SULT6B1	0	0
AC007390.5	0	0
CEBPZ	0	0
C2orf56	0	0
PRKD3	0	1
QPCT	0	0
CDC42EP3	0	0
FAM82A1	0	0
CYP1B1	0	1
ATL2	0	0
HNRPLL	0	1
GALM	0	0
SRSF7	0	0
GEMIN6	0	0
DHX57	0	0
MORN2	0	0
ARHGEF33	0	0
SOS1	1	0
CDKL4	0	0
MAP4K3	0	1
TMEM178	0	0
THUMPD2	0	0
SLC8A1	1	0
C2orf91	0	0
PKDCC	1	0
EML4	0	0
COX7A2L	0	0
KCNG3	0	0
MTA3	0	0
OXER1	0	0
HAAO	0	0
THADA	0	0
ZFP36L2	1	0
PLEKHH2	0	0
DYNC2LI1	1	0
ABCG5	0	1
ABCG8	0	1
LRPPRC	0	0
PPM1B	1	0
SLC3A1	0	1
PREPL	0	0
CAMKMT	0	0
SIX3	1	0
SIX2	1	0
SRBD1	0	0
PRKCE	0	1
EPAS1	1	0
TMEM247	0	0
ATP6V1E2	0	0
RHOQ	0	0
PIGF	0	0
CRIPT	1	0
SOCS5	0	1
AC016722.1	0	0
AC016722.2	0	0
MCFD2	0	0
TTC7A	1	0
CALM2	0	0
C2orf61	0	0
EPCAM	1	0
MSH2	0	1
KCNK12	0	0
MSH6	0	1
FBXO11	1	0
FOXN2	0	0
PPP1R21	0	0
STON1	0	0
AC073082.1	0	0
STON1-GTF2A1L	0	0
GTF2A1L	0	0
LHCGR	0	1
FSHR	1	0
NRXN1	0	1
ASB3	0	0
CHAC2	0	0
ERLEC1	0	0
GPR75	0	0
PSME4	0	1
ACYP2	0	0
TSPYL6	0	0
C2orf73	0	0
SPTBN1	1	0
EML6	0	0
RTN4	1	0
C2orf63	0	0
RPS27A	0	0
MTIF2	0	0
CCDC88A	0	1
CCDC104	0	0
SMEK2	0	0
PNPT1	1	0
EFEMP1	0	1
CCDC85A	0	0
VRK2	0	0
FANCL	1	0
BCL11A	1	0
PAPOLG	0	0
REL	0	1
PUS10	0	0
PEX13	1	0
KIAA1841	0	0
C2orf74	0	0
AHSA2	0	0
USP34	0	0
XPO1	0	0
FAM161A	0	0
CCT4	0	0
COMMD1	1	0
B3GNT2	0	1
TMEM17	0	0
EHBP1	0	0
OTX1	1	0
WDPCP	0	0
MDH1	1	0
UGP2	0	0
VPS54	1	0
PELI1	0	1
LGALSL	0	0
AFTPH	0	0
SERTAD2	0	0
SLC1A4	0	0
CEP68	0	0
RAB1A	0	0
ACTR2	0	0
SPRED2	0	1
MEIS1	1	0
ETAA1	0	0
C1D	0	0
WDR92	0	0
PPP3R1	1	0
PNO1	0	0
CNRIP1	0	0
PLEK	0	1
FBXO48	0	0
APLF	0	1
PROKR1	0	1
ARHGAP25	0	0
BMP10	1	0
GKN2	0	0
GKN1	0	0
ANTXR1	0	1
GFPT1	0	0
NFU1	0	0
AC114772.1	0	0
AAK1	0	0
ANXA4	0	1
GMCL1	0	1
SNRNP27	0	0
MXD1	0	1
ASPRV1	0	1
PCBP1	0	0
C2orf42	0	0
TIA1	1	0
PCYOX1	0	1
SNRPG	0	0
FAM136A	0	0
TGFA	0	1
ADD2	0	1
FIGLA	0	1
CLEC4F	0	0
CD207	0	1
VAX2	0	1
ATP6V1B1	0	0
ANKRD53	0	0
TEX261	0	0
NAGK	0	1
MCEE	0	0
MPHOSPH10	0	0
PAIP2B	0	0
ZNF638	0	0
DYSF	0	1
CYP26B1	1	0
EXOC6B	0	0
SPR	1	0
EMX1	0	1
SFXN5	0	0
RAB11FIP5	0	0
NOTO	1	0
SMYD5	0	0
PRADC1	0	0
CCT7	0	0
FBXO41	0	0
EGR4	0	1
ALMS1	0	1
NAT8	0	0
TPRKB	0	0
DUSP11	0	0
C2orf78	0	0
STAMBP	1	0
ACTG2	0	0
DGUOK	0	0
TET3	0	0
AC073263.1	0	0
BOLA3	0	0
MOB1A	0	0
MTHFD2	1	0
RP11-287D1.3	0	0
SLC4A5	0	0
DCTN1	1	0
C2orf81	0	0
WDR54	0	0
RTKN	0	0
INO80B	0	0
WBP1	0	0
MOGS	0	0
MRPL53	0	0
CCDC142	0	0
TTC31	0	0
LBX2	0	0
PCGF1	0	0
TLX2	1	0
DQX1	0	0
AUP1	0	0
HTRA2	0	1
LOXL3	0	0
DOK1	0	1
C2orf65	0	0
SEMA4F	0	0
HK2	1	0
POLE4	0	0
TACR1	0	1
FAM176A	0	0
MRPL19	0	0
GCFC2	0	0
LRRTM4	0	0
REG3G	0	0
REG1B	0	1
REG1A	0	1
REG3A	0	0
CTNNA2	1	0
LRRTM1	0	1
SUCLG1	0	0
DNAH6	0	0
C2orf89	0	0
TMSB10	0	0
KCMF1	1	0
TCF7L1	1	0
TGOLN2	0	0
RETSAT	0	0
ELMOD3	0	0
CAPG	0	1
SH2D6	0	0
MAT2A	0	0
GGCX	1	0
VAMP8	1	0
VAMP5	0	0
RNF181	0	0
TMEM150A	0	0
USP39	0	0
C2orf68	0	0
SFTPB	1	0
GNLY	0	0
ATOH8	1	0
ST3GAL5	0	1
POLR1A	0	0
PTCD3	0	0
IMMT	0	0
MRPL35	0	0
REEP1	0	0
KDM3A	0	1
CHMP3	0	0
RNF103-CHMP3	0	0
RNF103	0	1
RMND5A	0	0
CD8A	0	1
CD8B	0	1
AC111200.1	0	0
RGPD1	0	0
PLGLB1	0	0
PLGLB2	0	0
RGPD2	0	0
KRCC1	0	0
SMYD1	1	0
FABP1	0	1
THNSL2	0	0
C2orf51	0	0
EIF2AK3	1	0
RPIA	0	0
AC233263.1	0	0
TEKT4	0	1
MAL	0	1
MRPS5	0	0
ZNF514	0	0
ZNF2	0	0
PROM2	0	0
KCNIP3	0	1
FAHD2A	0	0
AC009237.1	0	0
TRIM43	0	0
ANKRD36C	0	0
GPAT2	0	0
ADRA2B	1	0
ASTL	0	0
DUSP2	0	1
STARD7	0	0
TMEM127	0	0
CIAO1	0	0
SNRNP200	1	0
ITPRIPL1	0	0
NCAPH	0	0
ARID5A	0	0
KANSL3	0	0
LMAN2L	0	0
CNNM4	0	0
CNNM3	0	0
ANKRD23	0	0
ANKRD39	0	0
SEMA4C	1	0
FAM178B	0	0
FAHD2B	0	0
ANKRD36	0	0
COX5B	0	0
ACTR1B	0	0
ZAP70	0	1
TMEM131	0	0
VWA3B	0	0
AC092675.3	0	0
CNGA3	0	1
INPP4A	1	0
COA5	0	0
UNC50	0	0
MGAT4A	0	1
C2orf55	0	0
TSGA10	0	0
C2orf15	0	0
LIPT1	0	0
MRPL30	0	0
MITD1	0	0
LYG2	0	0
LYG1	0	0
TXNDC9	0	0
EIF5B	0	0
REV1	1	0
AFF3	0	0
LONRF2	0	0
CHST10	0	1
NMS	0	0
PDCL3	0	0
NPAS2	0	1
RPL31	0	0
TBC1D8	0	0
C2orf29	0	0
RNF149	0	0
CREG2	0	0
RFX8	0	0
MAP4K4	1	0
AC005035.1	0	0
IL1R2	0	0
IL1R1	0	1
IL1RL2	0	1
IL1RL1	0	1
IL18R1	0	1
IL18RAP	0	1
SLC9A4	0	1
SLC9A2	0	1
MFSD9	0	0
TMEM182	0	0
POU3F3	1	0
MRPS9	0	0
GPR45	0	0
TGFBRAP1	0	0
C2orf49	0	0
FHL2	0	1
NCK2	0	1
C2orf40	0	0
UXS1	0	0
RGPD3	0	0
ST6GAL2	0	0
RGPD4	0	0
SLC5A7	1	0
SULT1C3	0	0
SULT1C2	0	0
SULT1C4	0	0
GCC2	0	0
LIMS1	1	0
RANBP2	1	0
CCDC138	0	0
EDAR	1	0
SH3RF3	0	0
10-Sep	0	0
SOWAHC	0	0
RGPD5	0	0
LIMS3	0	0
MALL	0	0
NPHP1	0	1
AC108938.5	0	0
LIMS3L	0	0
RGPD6	0	0
BUB1	1	0
ACOXL	0	0
BCL2L11	1	0
AC108463.3	0	0
ANAPC1	0	0
MERTK	0	1
TMEM87B	0	0
FBLN7	0	0
ZC3H8	0	0
ZC3H6	0	0
RGPD8	0	0
TTL	1	0
POLR1B	1	0
CHCHD5	0	0
SLC20A1	1	0
NT5DC4	0	0
CKAP2L	0	0
IL1A	0	1
IL1B	0	1
IL37	0	0
IL36G	0	0
IL36A	0	0
IL36B	0	0
IL36RN	0	1
IL1F10	0	0
IL1RN	0	1
PSD4	0	0
PAX8	1	0
CBWD2	0	0
AC016745.1	0	0
FOXD4L1	0	0
RABL2A	0	0
SLC35F5	0	0
ACTR3	1	0
DPP10	0	0
DDX18	0	0
CCDC93	0	0
INSIG2	0	0
EN1	1	0
MARCO	0	1
C1QL2	0	0
STEAP3	0	1
C2orf76	0	0
DBI	1	0
TMEM37	0	0
SCTR	0	1
AC069154.2	0	0
TMEM177	0	0
PTPN4	0	1
EPB41L5	1	0
TMEM185B	0	0
RALB	0	0
INHBB	1	0
GLI2	1	0
TFCP2L1	1	0
CLASP1	0	0
MKI67IP	0	0
TSN	0	1
CNTNAP5	0	0
GYPC	0	0
AC114783.1	0	0
BIN1	1	0
CYP27C1	0	0
ERCC3	1	0
MAP3K2	0	1
PROC	1	0
IWS1	0	0
MYO7B	0	0
LIMS2	0	1
GPR17	0	1
WDR33	0	0
SFT2D3	0	0
POLR2D	0	0
AMMECR1L	0	0
SAP130	0	0
UGGT1	0	0
HS6ST1	1	0
RAB6C	0	0
POTEF	0	0
CCDC74B	0	0
SMPD4	0	0
MZT2B	0	0
TUBA3E	0	0
CCDC115	0	0
IMP4	0	0
PTPN18	0	0
POTEI	0	0
CFC1B	0	0
AC013269.5	0	0
AC140481.2	0	0
CFC1	1	0
POTEJ	0	0
GPR148	0	0
FAM123C	0	0
ARHGEF4	0	1
FAM168B	0	0
PLEKHB2	0	0
AC131180.1	0	0
CYP4F31P	0	0
MZT2A	0	0
TUBA3D	0	0
CCDC74A	0	0
C2orf27A	0	0
C2orf27B	0	0
ANKRD30BL	0	0
GPR39	0	1
LYPD1	0	1
NCKAP5	0	0
MGAT5	0	1
TMEM163	0	0
ACMSD	0	0
CCNT2	1	0
YSK4	0	0
RAB3GAP1	0	1
ZRANB3	0	0
R3HDM1	0	0
UBXN4	0	0
LCT	0	0
MCM6	1	0
DARS	0	0
CXCR4	1	0
THSD7B	0	0
HNMT	0	0
SPOPL	0	0
NXPH2	0	0
LRP1B	1	0
KYNU	0	0
ARHGAP15	0	1
GTDC1	0	0
ZEB2	1	0
ACVR2A	1	0
ORC4	0	0
MBD5	0	0
EPC2	0	0
KIF5C	0	1
LYPD6B	0	0
LYPD6	0	0
MMADHC	0	0
RND3	1	0
AC023469.1	0	0
RBM43	0	0
NMI	0	0
